Symbol,Trust_Score,Verdict,Current_Price,Actual_Return_1Y,pe_ratio,debt_to_equity,revenue_growth,profit_margins,roe,free_cash_flow,dividend_yield,cash_reserves,operating_costs,net_income,analyst_target,current_price,sector,rsi,macd,macd_signal,roc,sma_50,sma_200,ema_20,price_vs_sma50,price_vs_sma200,bb_upper,bb_lower,bb_position,atr,volatility,volume_trend,volume_ratio,trend_strength
A,85.7,TRUSTED,138.36,5.652544528446774,30.275711,49.755,0.094,0.18754,0.20618999,923374976.0,0.74,1788999936.0,0.0,1303000064.0,168.29411,138.36,Healthcare,25.361706002381254,-2.378693692553128,-1.5652548287777523,-11.984730727503552,145.1036004638672,124.2973696899414,141.94417271011272,-4.64743799048245,11.313699521952278,156.83618773649474,131.52581330110294,0.2700152590272349,2.9692884172712053,31.65735106739489,-48.14193501331096,0.6321511213033516,-0.7019997266666856
AON,85.7,TRUSTED,355.87,20.557272919754396,28.492393,214.88,0.074,0.15962,0.3769,1896499968.0,0.84,1166000000.0,0.0,2718000128.0,399.05264,355.87,Financial Services,63.31001475373218,1.8318438318427752,1.0274653931410842,1.3990209088370806,346.20520080566405,360.0165777587891,350.22300775280445,2.7916375285617403,-1.1517754730671852,358.6474108831246,340.83859070378946,0.8440426857046962,5.550709315708706,21.733498863212088,-40.34378159757331,0.4642084994740401,0.07243544864662009
VRTX,85.7,TRUSTED,459.21,-6.042065479482031,32.361523,10.594,0.11,0.31349,0.22307,2913550080.0,0.0,6287000064.0,0.0,3675099904.0,489.04166,459.21,Healthcare,47.082453382079116,7.658921810639981,7.232911090959362,6.837742224663389,432.2438012695313,440.77849899291994,447.14190618504654,6.23865284044449,4.1815770288863945,469.6847470249675,423.8422549281575,0.7715055379675074,9.51356942313058,33.49888184032561,-47.93078215621443,0.482812988467272,0.29550371183302915
CB,85.7,TRUSTED,313.3,22.85942212519624,13.086884,30.958,0.091,0.16442,0.1364,12573875200.0,1.24,6621000192.0,0.0,9674999808.0,311.08698,313.3,Financial Services,75.14476775770174,5.846652509312207,5.2625957190253345,5.215434513981134,291.7375994873047,284.7099542236328,304.3473234449259,7.3910213642524925,10.041810321418962,318.16339768006776,287.5146021978619,0.8413180743131449,4.864996773856027,20.332526092163874,-50.078891897046695,0.5602916519045913,0.37662142381324515
IDXX,85.7,TRUSTED,682.31,38.47262522277819,54.06577,71.29,0.133,0.24654,0.64633006,675227520.0,0.0,208166000.0,0.0,1027425024.0,766.0,682.31,Healthcare,22.174028834008993,-1.5644991435449356,2.8073481412509573,-11.004590692751577,690.2679968261718,574.6993992614746,702.8766847789334,-1.1528854450979462,18.72467561918555,759.9332639991156,668.5827272118219,0.1502702756825098,16.928580147879465,44.43284124761326,3.1156291495554753,0.9114136409537027,-0.48281029131399533
ISRG,85.7,TRUSTED,577.34,29.984689130002373,76.36773,0.0,0.229,0.28577998,0.16902,1966412544.0,0.0,4908800000.0,0.0,2746899968.0,599.60205,577.34,Healthcare,54.20663774526102,6.497014994262599,6.37143809859558,-0.26430256786915,544.4286041259766,508.8319995117188,562.6131977125209,6.045131075052173,13.463781249899984,586.4618392784298,544.3841629188357,0.7832149203058072,11.532148088727679,36.216334714773545,-21.91998441808233,0.6225510226861319,-0.075206008676833
ZBH,85.7,TRUSTED,89.43,-16.756503570727787,22.191067,64.523,0.097,0.100530006,0.06421,1169887488.0,1.07,1306099968.0,0.0,805299968.0,102.04167,89.43,Healthcare,34.695594297109736,-1.206332577972546,-0.9429155978343885,-7.870608234951713,94.67939987182618,97.77817436218261,91.80777145314015,-5.5443946346901845,-8.537870656169288,97.84968966206259,87.88930951396281,0.15468192662374414,1.931429181780134,30.99185314178395,-39.66433068006758,0.6854170112969022,-0.42599189988970765
GIS,85.7,TRUSTED,46.64,-21.96834963684164,10.0301075,147.23,-0.072,0.1351,0.27173,2478249984.0,5.23,683400000.0,0.0,2526299904.0,52.57895,46.64,Consumer Defensive,53.76711143161534,0.09361508035458144,-0.0383092159820023,-0.660279804586753,47.171000213623046,50.82631540298462,47.0791818712578,-1.1256933742550883,-8.23651287752083,48.59471310770561,45.016286571859816,0.45375049662849737,0.8678572518484933,23.084560373865806,18.445504989065302,1.4767633181104232,0.12223044838201934
MDT,85.7,TRUSTED,97.47,30.17079395232412,26.414635,59.563,0.066,0.13706,0.09822,3947000064.0,2.91,8327000064.0,0.0,4764000256.0,110.968,97.47,Healthcare,24.71904044274598,-0.09504823017857689,0.5216791668982534,-7.479826642193703,97.27719970703124,90.41978622436524,99.1287070947882,0.19819805077915445,7.797203787723707,105.8568535244572,95.59714656709554,0.1825446537012208,1.4049998692103796,22.02486141993169,-42.648913041736826,0.484199725806367,-0.4118329111971729
LLY,85.7,TRUSTED,1071.64,14.185183067965095,52.634575,178.516,0.539,0.30986,0.9647,1397924992.0,0.58,9913499648.0,0.0,18412099584.0,1093.2229,1071.64,Healthcare,59.956071508588145,24.339991043781993,24.907241930455108,-3.450630554774703,965.0079870605468,817.9524746704102,1037.5857638387513,11.0498595884886,31.01494864726088,1116.579504010994,973.1374881765062,0.6867062338665789,28.916438511439733,40.49968158084864,-39.25803374041269,0.5297434055065362,-0.04816056115182465
UHS,85.7,TRUSTED,227.27,23.9640444874645,10.822381,70.037,0.134,0.08093,0.20028,839419520.0,0.35,112895000.0,0.0,1375251968.0,252.17647,227.27,Healthcare,43.44263946763723,0.02622382781817123,0.7182375454120203,-6.680593851170806,223.6855941772461,191.64170722961427,226.96587562436693,1.6024322479947462,18.59109770930962,244.98600942555936,215.00493753488985,0.40909367024292864,4.595711844308036,32.623925983304765,-19.313957992158354,0.7611647756993434,-0.44138831492867864
AMGN,85.7,TRUSTED,331.49,5.014543029150159,25.637276,567.491,0.124,0.19474001,0.8171,11408624640.0,2.91,9445000192.0,0.0,7005000192.0,325.8837,331.49,Healthcare,37.06588913352092,1.3851745631773724,1.8566249704126883,-2.8202033157348714,318.6230828857422,293.5598910522461,327.133298826022,4.038284744500723,12.920736223934057,350.52493874133836,309.55306418834914,0.535414263695811,6.963570731026786,27.577086919836347,-51.65598789531691,0.5587552280749026,-0.30222889776246753
CI,85.7,TRUSTED,273.75,-15.879113361443526,12.123561,81.021,0.095,0.02293,0.15538,8630625280.0,2.21,6908000256.0,0.0,6146999808.0,324.91956,273.75,Healthcare,57.74295942401115,0.11116803317219137,-0.8082223878287438,-1.0468237873099753,275.76455474853515,298.401050491333,272.33270667145644,-0.7305343322212619,-8.26104681962204,281.396402856981,262.06389987739396,0.6044794166045258,4.907856532505581,33.42914162596611,-40.13020056087305,0.5506793524054304,0.029230717984362563
STZ,85.7,TRUSTED,139.23,-44.58707362104693,20.295918,135.429,-0.15,0.12705,0.15912,2012125056.0,2.93,72000000.0,0.0,1222700032.0,170.69565,139.23,Consumer Defensive,51.59234753683278,1.2998740372043471,1.9641231792606288,5.333638555307283,136.04802658081056,158.83424953460693,139.55665979717804,2.338857259968017,-12.342585975322956,149.66326237561756,131.0437353050465,0.43965995438365785,4.077859061104911,32.22293695586998,-14.573123155491032,0.901180252311151,0.19728382535176403
CAT,85.7,TRUSTED,582.42,77.52488833499,29.944471,201.046,0.095,0.14339,0.46283,6289375232.0,1.04,6632999936.0,0.0,9272999936.0,591.9904,582.42,Industrials,46.66519154115757,5.547478567717349,9.565329493953342,2.7902786691597354,564.3851806640625,427.0066812133789,581.1750549436554,3.1954776390254853,36.39598829113308,620.3850382082102,553.3759481199148,0.43343425126309276,16.568555559430802,32.04716093401384,-34.82091755279092,0.628601476105881,0.02467871940274904
K,85.7,TRUSTED,83.44,50.90083859112826,22.797813,145.099,0.008,0.10079,0.32112,504000000.0,0.0278,246000000.0,0.0,1276999936.0,83.41667,83.44,Consumer Defensive,94.1241984475194,0.28785980904055464,0.28760517465457974,0.8433233245933588,82.65304901123046,80.3492406463623,83.02943453400817,0.9521166364580913,3.8466596201539534,83.48272688261143,82.53700730928311,0.9548233510121629,0.1410396339055018,7.309391408785196,794.1812167167395,14.074371375803942,0.045891444818878115
CSX,85.7,TRUSTED,36.59,10.775039745444385,23.75974,155.283,-0.009,0.20548001,0.22589001,922249984.0,1.42,618000000.0,0.0,2902000128.0,39.58333,36.59,Industrials,62.12120336387019,0.4213091641443256,0.44396272895588496,5.229940144592515,35.627307662963865,32.80627960205078,36.250681065092834,2.702119673850029,11.53352527758309,37.83989683364249,34.622250306860444,0.6115494133208547,0.494286128452846,23.565864749270602,-39.426079879456836,0.46649825154718455,0.2861168540647389
NSC,85.7,TRUSTED,291.88,36.158442402437494,22.263922,116.353,0.017,0.24219,0.2048,1376499968.0,1.85,1418000000.0,0.0,2959000064.0,309.3684,291.88,Industrials,45.89795480400686,1.5912551798465984,2.142700045823969,0.9755785470271174,287.35843383789063,262.8963544464111,291.8348401133928,1.5734951588275476,11.024744142014876,298.092831034343,287.7671665242507,0.3983122204427536,3.8107125418526784,22.753611021104774,-26.958411608243104,0.6680969294046842,0.04555486643227256
SLB,85.7,TRUSTED,38.2,-14.005149780570978,14.863814,47.459,-0.025,0.10341,0.15182,2153999872.0,2.98,3584999936.0,0.0,3644999936.0,45.98552,38.2,Energy,54.215319366215304,0.6263600594106791,0.7523642307995847,7.247319433097959,36.322001419067384,35.11709238052368,37.88620702235723,5.170418122626376,8.778939751075713,40.63808818825702,35.113227500829886,0.5587060808852796,1.022857393537249,36.37234309886143,-45.20218511262452,0.49352681722255237,0.39812442177067286
EOG,85.7,TRUSTED,103.99,-15.381603641163569,10.326714,26.835,-0.024,0.24410999,0.18476999,2926749952.0,3.92,3529999872.0,0.0,5529999872.0,136.20097,103.99,Energy,33.623677980947775,-1.3801008540319941,-0.7086258241837833,-1.403245794827087,107.10538146972657,113.34072563171387,106.26243202579533,-2.9087087531989244,-8.250104025562994,114.36768141801586,100.38131836836108,0.2580141443917061,2.548571995326451,28.760861770452408,-40.24541149101109,0.6425253834402594,-0.320198977260651
LNG,85.7,TRUSTED,191.7,9.495684101636941,10.709497,228.113,0.191,0.21149,0.49438,1612499968.0,1.16,1122000000.0,0.0,3995000064.0,270.68182,191.7,Energy,15.73999446042825,-5.886455090516819,-5.710090447005469,-6.446735873203196,207.6483004760742,225.38394149780274,196.69004322100596,-7.680440192030193,-14.945139536433627,215.28582898639002,181.0851732108756,0.31036901184117494,4.130717686244419,30.393940531892564,-42.531079919793754,0.6283829645122738,-0.6491033341002597
BKR,85.7,TRUSTED,45.19,35.35569782704872,15.582758,33.042,0.015,0.104329996,0.1689,790000000.0,2.04,2692999936.0,0.0,2891000064.0,53.14286,45.19,Energy,22.453214456508903,-0.8925111079961212,-0.5138883236507453,-8.577790111854053,47.49621650695801,42.80849266052246,46.82939475306401,-4.855582296562865,5.563162396471677,51.91826502685332,43.44873517151093,0.20559151274491375,1.2428569793701172,35.83947549774619,3.798595577852564,1.0499049162297962,-0.6888623585185766
WMB,85.7,TRUSTED,59.75,46.619384577106096,30.95855,188.338,0.083,0.20462999,0.16902,484375008.0,3.35,70000000.0,0.0,2367000064.0,67.74714,59.75,Energy,43.62362297675596,-0.2082134726141902,-0.03297368352012843,1.4728922827990498,59.559846572875976,58.388892841339114,59.59284117701862,0.3192644677003266,2.331106298520576,62.660889244102925,57.45276851651719,0.44108645011148007,1.2678037380403342,27.208974974000018,-9.052613371089524,0.8222571977265467,-0.16923973602814074
KMI,85.7,TRUSTED,27.28,44.64397082358891,22.360655,102.138,0.121,0.16612,0.08884,906625024.0,4.29,76000000.0,0.0,2712000000.0,31.1,27.28,Energy,51.28806436569665,-0.02754300367050888,-0.016734276871252646,2.8657625028786433,26.739383239746093,26.870597686767578,26.85588551906442,2.021802231009678,1.5236095774659315,27.832182136995236,26.083818038480835,0.6841725068485899,0.5007143020629883,25.111333293837546,-29.460747591177462,0.604968464044112,-0.10129946241920888
WES,85.7,TRUSTED,39.47,10.600190547269156,11.677515,210.296,0.078,0.34573,0.40493,676786112.0,9.22,177288000.0,0.0,1293170944.0,41.83333,39.47,Energy,52.21403681392659,0.1764683619869345,0.20052767561488855,1.205131335136218,38.51582962036133,37.45309406280518,39.1504217844443,2.4773492087455216,5.38515497415458,40.05647498363582,38.414525687750896,0.6428185910475278,0.7014282771519252,24.525909083710914,-58.26858048015099,0.4324314256267617,0.003890093536293468
EPD,85.7,TRUSTED,32.12,21.259642893120308,12.166666,112.97,-0.127,0.10922,0.19724001,1170000000.0,6.79,206000000.0,0.0,5730999808.0,35.88889,32.12,Energy,49.7889840329642,0.08920473087555791,0.1736968501803389,-1.2300169749333807,31.492113494873045,30.797506322860716,32.08176421323306,1.993786276408348,4.2941548421482905,32.84163149506354,31.70336896270014,0.3660227384622496,0.39785752977643696,17.67469480389927,-17.094878377086197,0.6408940146257938,-0.10225421241759344
MPLX,85.7,TRUSTED,53.99,45.07535943506409,11.4385605,179.964,0.045,0.41419998,0.34083998,1762875008.0,7.98,1764999936.0,0.0,4808000000.0,57.28571,53.99,Energy,43.33870737631793,0.3951010659763483,0.702259510902648,0.9914003050330742,52.176801986694336,49.773497352600096,54.01571064201053,3.475106987651038,8.471384471934112,56.08161760952987,52.921383031339275,0.3381453562030713,0.887857164655413,20.176730026650635,-40.14654240473684,0.5363575855690114,-0.04816031525363936
ES,85.7,TRUSTED,66.37,17.94874087996141,18.334255,184.357,0.051,0.102189995,0.0861,103500128.0,4.54,259340000.0,0.0,1343586048.0,72.73333,66.37,Utilities,57.72416400316184,-0.5295493033137006,-0.6962952565687673,1.7810054631868442,69.42702423095703,64.09121910095215,67.13851190435591,-4.40321548883539,3.5555317523926337,68.08583967614001,64.92882783484632,0.4564996852039501,1.3143561983726033,27.098593895309282,-18.029428235261978,0.7640196607483545,0.1315383469608806
LIN,85.7,TRUSTED,425.1,-1.6561280490925874,28.491957,64.673,0.031,0.21170999,0.17979999,3498374912.0,1.41,4509000192.0,0.0,7093000192.0,502.70834,425.1,Basic Materials,62.35859675008986,1.0400076820056938,-2.5237758641045946,4.613360930472183,421.0364294433594,450.92612396240236,414.8231065950081,0.9651365953128026,-5.727350110467337,432.0096339490049,387.07108199337785,0.8462427571695689,7.700718470982143,19.2548649535273,-51.13824341453841,0.7573308214615003,0.2799257920117884
ECL,85.7,TRUSTED,264.74,9.202810949485366,38.037354,103.915,0.178,0.12489,0.21869,1397549952.0,1.1,1402400000.0,0.0,1984600064.0,292.15,264.74,Basic Materials,51.62783036080237,-0.09125229108764188,-0.7166807759828887,-2.9173476907478273,264.2706881713867,261.93333877563475,262.882131295454,0.17758385019375345,1.0715136423104783,276.2911388316757,251.6497043690079,0.5312306751134599,4.4434170531068435,20.788928039460806,-42.67760794347302,0.6431926153633786,-0.1888290411975049
FAST,85.7,TRUSTED,41.72,31.633326847943437,39.358494,13.283,0.117,0.15336001,0.32742,761350016.0,2.11,288100000.0,0.0,1226499968.0,44.0,41.72,Industrials,54.166666666666664,0.21486261227572356,0.08496179288759965,4.0658544821931475,41.29746360778809,42.691769676208494,41.54894976480415,1.0231563297154935,-2.276243085905436,42.99594697932581,39.67005338688513,0.6163600177940927,0.7321417672293526,24.4377853309018,-36.02070607500296,0.7184071424216529,0.27398949017266133
MOS,85.7,TRUSTED,24.29,-10.353262737307748,6.2927465,37.134,0.228,0.10334,0.101169996,192387504.0,3.62,153300000.0,0.0,1229200000.0,33.11579,24.29,Basic Materials,52.02157103318401,-0.44946804271225105,-0.6066558551750265,1.4600659847241324,25.81286491394043,30.5268985748291,24.425792935621654,-5.899631844393423,-20.43082642022593,25.48324271730575,22.932666859110263,0.5321676875658128,0.874999863760812,39.102547597760804,-41.97876813968988,0.8321118605064302,0.03439125322409603
RPM,85.7,TRUSTED,105.4,-2.1480014979194606,19.700935,98.471,0.074,0.0916,0.24163,392990624.0,2.05,297075008.0,0.0,685984000.0,130.7143,105.4,Basic Materials,48.145519965651424,-0.3740105092865491,-0.5563284972900661,-1.6882730846472829,107.50583312988282,112.46272590637207,106.02702845711987,-1.958806831867213,-6.280057969049277,108.96045037357209,102.88255041988495,0.4141975230222,1.9892866952078683,26.99785707916031,-35.90726688526441,0.8475761462310235,-0.011776280144918598
CHD,85.7,TRUSTED,85.25,-16.671597265780818,26.892744,56.855,0.05,0.12742,0.18594,1012412480.0,1.38,305300000.0,0.0,782499968.0,97.26316,85.25,Consumer Defensive,55.28390028351521,0.08936297511391444,-0.12823470287872354,1.2951476835324387,84.83425659179687,93.37600799560546,84.5120475286537,0.4900654816881227,-8.702458126061563,86.39759677522004,82.18340374357878,0.727682911863889,1.7149996076311385,22.435264028525932,-40.86404435866802,0.726479297762709,0.06566067358456044
CNI,85.7,TRUSTED,98.75,-15.362725664239937,18.457945,101.641,0.013,0.26852,0.22676,2932375040.0,2.6,226000000.0,0.0,4617999872.0,112.06791,98.75,Industrials,50.69931593394624,0.8585801233340931,0.8047204277537602,6.560917180520848,95.93760009765624,97.43795204162598,97.41451698443682,2.931488696278596,1.3465471419324475,100.78351839490645,93.91148129991777,0.704087977582461,1.491427285330636,22.665359016923933,-38.74405285923591,0.6407675220694776,0.20882472951970643
RAIL,85.7,TRUSTED,10.85,241.194961390811,4.305556,0.0,0.417,0.17403999,0.0,12950000.0,0.0,62241000.0,0.0,81067000.0,15.33333,10.85,Industrials,81.17049074669053,0.3418904255833617,0.2225273585080841,38.56961030893933,8.885199985504151,8.344599981307983,9.190195319260823,22.11318146098083,30.024212134480678,10.53799506642143,7.464004979354936,1.1014984779427321,0.5185715130397252,75.2031578450328,297.3347060169298,3.4344027589916393,1.2175756885236095
FIZZ,85.7,TRUSTED,31.85,-37.34015570988789,16.005026,12.008,-0.01,0.1555,0.40932,109643872.0,0.0,269313984.0,0.0,186528000.0,35.0,31.85,Consumer Defensive,29.323304856161315,-0.5486554962932857,-0.3083111043824907,-6.707671497126798,34.0785998916626,40.73520001411438,33.43170082125858,-6.539586477371988,-21.81209280810212,36.107214451367405,31.64978532738015,0.04491715931323197,1.0057141440255302,26.68919063524892,8.271387017378116,1.8674060250965647,-0.4092244573308629
DAL,85.7,TRUSTED,70.5,64.61844970974892,9.943583,117.299,0.064,0.07357,0.28514,2057874944.0,1.06,3791000064.0,0.0,4629000192.0,74.6125,70.5,Industrials,63.07561063396961,2.766202596502893,2.743391279531668,13.43523454403167,62.59830612182617,53.989983043670655,67.95224407468189,12.622855741169559,30.579777998772396,73.971248326043,62.27575027014842,0.7031979049157745,1.7357123238699776,50.95750400824214,-27.07782038778185,0.6192339418495021,0.6743722858750194
